,pred_Tree_0,pred_NN_0,pred_Tree_1,pred_NN_1,pred_Tree_2,pred_NN_2,pred_Tree_3,pred_NN_3,pred_Tree_4,pred_NN_4,pred_Tree_5,pred_NN_5,pred_Tree_6,pred_NN_6,pred_Tree_7,pred_NN_7,pred_Tree_8,pred_NN_8,pred_Tree_9,pred_NN_9
633,394.03521475243974,393.59256,391.8753277802606,385.209,392.855157365624,388.58636,394.4910055974175,392.05313,391.188940730034,392.50388,395.450781083682,388.18375,392.6590649012319,392.47128,391.56202210904036,389.94806,392.21115356230047,392.2451,391.36060408158346,390.01318
634,398.3767775825813,405.0312,398.30899174757457,395.09756,399.69080649183473,400.07767,399.5235493333575,402.21445,397.46649426287144,401.3537,398.1871132732299,398.7988,399.9129757092709,403.90277,399.0358337462249,400.47833,400.3397662779218,404.6257,398.33864242878116,401.13864
635,394.10414721970204,397.3265,392.9917769682702,388.7097,394.1393419516346,392.03012,394.2925289734812,395.40787,393.77965251144576,395.25626,395.6461819642866,392.06693,394.6505448455835,396.73917,394.7087447312253,393.42578,395.2349013211577,397.43808,392.8922331246151,393.87405
636,392.27872048155615,397.1772,391.53603159502035,388.63663,392.44633378127656,391.9144,392.2344159258073,395.2938,392.4562249547275,395.16418,393.4535065951304,391.9621,393.32070794755793,396.6454,392.80070127455843,393.34436,390.80379813301374,397.34827,390.72675586316626,393.7571
637,391.0117550469383,392.16025,390.7336318399811,383.50803,391.1834981390205,387.2163,391.95495648019465,390.7253,390.67297312386734,391.50684,393.8204130961834,387.38788,392.00135726559756,392.25128,391.0568011085665,389.00818,389.98724271511446,391.51114,388.52562011737047,388.96042
638,391.4497615183298,389.31497,390.5611494581288,380.78073,390.6666931739329,384.34576,391.2761295717516,387.54337,390.6422675012386,388.59924,390.2961542105484,383.9907,389.8591489657908,388.5874,391.03864146662085,385.93842,389.90732547275667,387.9441,390.9040244464737,385.4848
639,379.29637853871776,383.28122,378.6933329307555,375.18002,379.5693225299734,378.55826,380.34599195266196,380.34296,382.3938473358506,380.1952,379.20773751414896,376.79962,379.6112869121833,379.30615,380.50878005663105,378.40466,380.695130196941,380.59805,378.1663285220066,378.84192
640,393.2098904749864,391.5875,392.0907554438267,383.0889,392.4008742944744,386.57852,393.90887741194024,389.90015,391.13676003435484,390.7822,394.5959980809866,386.17584,392.47756776588756,390.5309,391.852563830298,388.00272,391.5150386649262,390.1768,391.5845238932113,387.85422
641,350.4230388249545,353.08908,350.77707022765577,343.64328,351.78061346067017,349.35654,350.4277035631726,350.4012,352.1951822051193,350.0797,350.1680707110124,347.33685,350.1910897534191,350.9987,351.698332688262,348.90686,351.83919029416097,352.0213,352.3003887573002,348.69293
642,372.04982165427447,378.44324,371.9970767917861,370.68362,373.0249127081423,373.90634,372.42778317194063,375.4351,373.7697789242378,375.76492,371.8665395704904,371.5553,372.75633509644797,374.43582,373.49073009489143,373.54523,373.44764329581403,375.99863,371.94055102989654,373.69388
643,391.0117550469383,392.48593,390.7336318399811,383.73465,391.1834981390205,387.18304,391.95495648019465,390.562,390.67297312386734,391.66107,393.8204130961834,387.869,392.00135726559756,392.38876,391.0568011085665,388.93945,389.98724271511446,392.66495,388.52562011737047,389.16495
644,393.2098904749864,390.87384,392.0907554438267,382.29456,392.4008742944744,385.98843,393.90887741194024,389.49088,391.13676003435484,390.47104,394.5959980809866,385.92224,392.47756776588756,390.73398,391.852563830298,387.73657,391.5150386649262,389.89816,391.5845238932113,387.54575
645,394.03521475243974,394.571,391.8753277802606,386.23544,392.855157365624,389.5851,394.4910055974175,393.19507,391.188940730034,393.3625,395.450781083682,389.26062,392.6590649012319,393.60474,391.56202210904036,391.0512,392.21115356230047,393.41992,391.36060408158346,391.17545
646,396.1271466665095,397.98715,395.2973918859395,389.67197,395.6518355993573,393.2441,397.84778734253973,396.63388,394.50552017897274,396.02338,397.95378846974234,392.4843,394.93098396941696,396.04727,394.4419500981464,394.23373,396.42241922740584,396.532,393.2871568751188,394.60587
647,397.6762528536898,403.99567,397.4301462462989,394.9365,398.2706518328815,399.14386,399.8769203090792,402.92572,398.21645238690576,401.72495,397.84906890698664,399.13574,399.73727648940553,403.9384,399.74726627399855,399.89685,400.07910903701406,403.12387,396.8374413225171,401.0275
648,387.5233638488088,391.88998,389.0075484644717,383.54343,387.435474810266,387.49026,385.61647501354383,388.82263,387.0868313322702,388.3279,386.1291656334011,384.94318,386.935788702579,387.07977,387.3985583281289,385.9681,387.81788325471024,389.12637,390.93238823265006,386.68393
649,397.0684969565588,399.6638,398.0249440603276,391.34027,397.5195548266937,394.27396,397.241161677518,396.10226,396.12780770905647,398.2036,393.4268042234791,392.4372,397.96416738022634,398.84402,397.8202145984386,395.47168,396.1234055783801,398.3762,397.5688980041179,394.42728
650,398.0919326028081,397.59668,397.8338708633778,389.43405,397.662052428367,392.42148,395.9780086117016,394.31967,397.2301246882876,396.6709,395.7307808289075,390.685,396.17369556608077,396.99393,396.94480808920105,393.38434,396.75774532055556,395.89224,397.1803753802563,392.3316
651,404.1287266129511,406.04117,403.14644485773664,396.16043,405.29843513237523,402.0783,403.730926571921,403.6714,403.77902740601724,406.9665,404.048686543148,400.73438,405.6905543569762,405.61307,404.25088198877376,402.471,404.09256494470253,405.4349,404.45888593394875,402.63126
652,382.5193850624733,384.188,384.04966429991805,376.48663,384.0226119551001,380.95303,384.6834733107325,380.57977,385.40440210757583,383.80078,384.18286298015477,378.6551,384.623089981617,382.55884,383.6599464896679,380.4383,383.5419867824561,383.0815,384.23247904308136,378.7478
653,408.59509834487426,411.56155,409.3162260408044,401.89676,408.56000815295965,407.78525,408.7374374891071,408.9473,409.2262301792599,407.85663,409.148231629286,405.49182,409.23590053727963,410.04208,407.6755924175173,406.9997,408.12666195996104,411.52042,410.08844302424956,406.25757
654,393.0748858597475,398.1379,392.26583150512545,387.92996,392.2162546751339,392.91257,392.68724694050246,395.67178,392.5036741076678,395.23602,395.08984845770584,391.91956,393.05681112538167,396.25116,391.6744708722257,392.71426,393.23219673850457,397.371,390.31643106156986,393.75516
655,387.23822257447443,393.72107,387.40728019796535,384.37997,386.7300035871111,388.87653,386.4269012240059,391.02933,385.5683527162415,389.91473,385.3089590979093,387.67706,385.9078691693951,392.1332,386.5306119320822,388.85095,386.1637251353904,392.76614,386.1355322852353,389.02982
656,404.5215339176464,403.2267,404.87126030253444,393.71152,404.50082332451484,398.05618,403.64506072206984,397.89902,404.1805847093311,400.00494,402.4899585383786,394.83942,402.5497025503344,402.19333,402.5750700919711,397.95715,403.87914944766294,401.45233,405.589268543228,396.25403
657,406.6324175015206,408.49887,407.612405357534,399.56448,407.3600387487393,404.1531,406.2375330424728,404.44614,407.04229408282913,405.70297,405.44166937367453,401.30316,405.4565541438495,407.60522,405.835363423727,404.8063,406.23183596942454,407.32303,409.34707750725937,403.03983
658,373.8526114875755,378.09177,373.8135994012622,370.52487,374.3644014921889,375.04785,374.42362710902796,375.666,377.77953073290007,376.6528,375.7480478111652,372.80035,374.59724606170346,376.67783,374.23862712362296,373.89667,371.70039770787474,377.3956,375.23282350195353,374.9692
659,378.19538590056123,387.01358,379.28782994390787,379.0982,378.1286341432815,382.36258,378.17793222270564,384.32895,378.09356486280296,385.44986,377.2587819727074,382.12976,379.2427342517246,384.9716,379.2206118164506,383.36594,376.88428368049443,384.92087,378.2577414189287,383.0123
660,387.18301662824257,390.2617,388.25635274627984,382.0169,387.8094566165543,386.04004,384.905441683869,385.36227,385.8501343289375,388.107,386.12494902482905,383.69257,386.10749869396363,386.28494,388.82461574202006,385.39868,388.52567152778465,388.00986,389.0833478987039,385.1146
661,386.55334152013336,389.64572,384.62503746009025,380.59427,387.91354093986155,382.4359,387.2863694816944,387.81223,389.38738107874514,384.72583,384.5957980835982,384.30048,386.62756948132085,388.5269,386.3852613126678,385.47476,386.94741497153734,386.92508,385.0886830511658,386.62625
662,392.81220714404014,395.25577,390.8876175213505,387.10565,392.59336079055805,391.56265,394.49765367199166,392.11642,394.9031926814766,395.60306,393.4839385053953,389.1765,391.48347985387835,394.90836,393.51187694269646,391.77216,390.8538414404772,394.41638,392.1483316161653,390.64273
663,372.283184548986,372.9502,371.3340869895687,364.03723,371.9911856304527,369.4841,372.84412132124174,369.4328,372.3985718099208,369.35626,370.47144000529545,367.0454,372.6046503756651,370.17636,370.79020312125584,367.24866,372.8878774179064,370.88507,371.1030522616601,368.77762
664,330.4157453392759,335.0823,330.22517716937614,328.37073,332.2011774097491,332.6533,331.58652845011466,332.70258,331.22295737052485,333.99,331.90865561290155,329.71112,332.5293868578426,331.5466,333.0311364121197,330.60782,332.79270666575496,334.0839,330.68920409989823,331.82965
665,325.9265275503218,331.81674,325.43049016895793,324.0165,326.03853691026154,327.35965,325.453983592317,327.94376,326.4035021719752,328.85452,326.16033540581503,326.1173,325.78446793896353,327.5643,326.42054839655907,326.55966,326.0726969720939,328.81003,325.00183920409853,327.88187
666,367.7795410537612,374.45163,367.5594015815624,366.34622,369.2046631305693,368.99225,368.1576860093201,370.65683,370.1465033513071,372.54248,369.8089395504232,367.91748,367.9677496402646,371.5669,368.881268405094,369.98462,368.96470028347,371.66528,369.2439897677114,370.87625
667,349.75955285228014,360.77182,348.9662993983544,352.3964,350.48318991025934,356.81854,350.3660620162028,358.01544,349.0233829425278,358.99158,350.5881301774559,355.20657,350.50304627946775,358.7164,347.8065506792776,356.97513,350.2511748043944,358.72476,351.20928582150515,357.29587
668,316.36895153414235,322.57993,317.2136969277505,312.73254,317.0654594251067,318.4855,317.1226828816667,318.20612,317.3224297173413,319.66632,316.7213096058086,316.70685,316.91759549930043,317.73862,317.6572145402547,318.2235,318.1733968612458,319.23782,317.98841393321817,318.1171
669,375.18950613951904,383.9053,374.0307523434343,375.3072,374.8252038997581,380.773,375.3901879332575,380.94247,376.343471358041,382.87234,377.94938410709307,378.533,375.0577913947271,382.9891,375.313890386115,380.73254,374.50731642620224,383.1645,375.8280128183991,380.38174
670,321.0161971943107,324.99133,321.9255688537121,317.0418,322.04082798935343,321.6013,321.11116924407844,321.27225,321.92520288077355,322.7815,318.78408263688374,320.1349,321.47162160713873,320.97568,321.7475634024545,319.82568,321.93835008964044,321.74802,322.45477138605855,320.61377
671,369.71220013934055,376.7276,370.1133422276619,367.72916,369.4701213165858,372.80997,370.2413644355087,373.6937,373.0905061967238,375.29248,371.46150169299386,371.12567,369.76849958863056,375.06714,369.3341476147318,373.01004,370.6306674533119,375.59293,372.473013578967,372.782
672,394.1994266658395,395.3877,392.9864202935534,387.1942,394.13544906298125,391.09006,394.3542280681144,391.82275,397.45194243611354,395.32764,395.0227514333778,388.9829,394.05372769502645,394.69992,395.21252859722864,391.2478,392.3770778043214,394.44547,392.24170018698385,390.02866
673,352.65899190865645,360.39957,351.7642463762153,351.53656,352.82620050467216,356.56613,351.57470546328125,356.71115,349.5056869140094,357.33432,352.53864879208436,354.48795,352.155569371302,356.80542,351.6273084575293,355.17203,350.64556622358583,356.94064,351.35176237692326,356.58038
674,351.2851837005856,356.3092,351.9179724967376,346.73056,351.14865398018696,351.39462,351.6576611266506,352.48703,350.6987276017933,352.19962,351.7377789990327,350.15546,350.75134738853274,353.28403,350.24244255707254,351.6037,351.6415855139743,353.63773,352.3009380159754,351.3989
675,401.0412171554291,403.8357,404.70721474862756,394.98337,402.69680314988886,398.9448,401.59643617884876,399.90933,404.081983348615,401.3899,401.02668746702295,396.55103,403.01811464235783,403.45486,403.58802403962204,399.5952,404.56116369079257,402.30783,406.90999937981286,398.34937
676,315.8946426022183,322.3048,315.9660804520764,314.83945,316.2014902575415,318.4824,316.17915657449373,318.71628,315.2151690622193,320.98834,315.02932473471867,317.4267,316.8158735141482,318.65225,316.3911830020742,317.85312,315.68604954117205,320.1652,315.01889380962285,318.3456
677,338.05749426988655,337.0342,339.7421155767744,329.17526,338.17484424950015,333.11694,338.63222967476804,334.07138,337.56704326487204,335.82037,336.37219419491777,331.60785,338.7389040671378,334.98486,339.060301997605,333.95563,338.0413640219345,335.38895,338.6966066478467,333.79877
678,333.0575355853178,341.87994,332.48004964623766,332.14548,331.98972485551417,335.94376,332.5196513436091,337.2942,333.073605803344,337.49393,330.50503255866676,334.89648,333.55613294044554,337.70132,333.3754867428648,336.7275,333.05146013718723,338.12595,333.30635587832126,336.06665
679,366.7408076128718,371.1315,365.24138999740995,363.27762,366.46823504110125,365.67325,367.9920262586245,367.38785,368.70601216546555,369.5069,368.95038302677364,364.75928,366.1907197844989,368.1176,367.35859900923816,366.76184,367.8730056029378,368.25345,366.5688404790993,367.9766
680,407.9415212003245,416.1483,408.20085133712564,404.91644,408.4937145288421,411.6815,408.4965855355732,413.59998,408.46732027843325,414.96954,407.95061602895566,410.21472,408.2545669879172,414.6923,406.9327366381984,412.07965,407.5892783611188,415.35422,408.8286220781024,412.32812
681,318.92968464014024,319.30444,318.72718987232435,311.2075,318.7104854073622,315.5997,319.68090565616905,316.091,319.2021139126158,316.58575,318.367936550203,313.82196,318.3334035264145,315.01437,317.98201381744764,314.64923,318.64102559107596,317.0571,316.3933734865813,315.08936
682,310.7115154448879,315.84286,310.2661140297472,307.9362,309.98867809601774,312.74655,309.40424882015276,313.13712,309.3916390285193,313.29456,309.54703898301426,311.4073,309.8700562032213,312.3518,310.7954724026687,312.35773,310.5546221608987,313.58865,309.212438292366,312.02988
683,327.37449679047097,333.78848,326.004749166792,327.18707,327.09213484993967,331.2056,328.6750906368996,331.18954,328.17294711864383,332.72244,327.51580779912234,328.63544,329.47204702701083,330.1733,330.31821849874297,329.26144,328.3731888741017,332.79398,326.15008384790656,330.7767
684,351.6072538340848,359.74686,351.09471010769886,351.498,349.881196240006,357.52383,350.46709407581125,357.56177,350.79874957921726,358.4339,353.88385560527786,355.2093,350.58897020739425,357.97678,349.26539636987934,355.98065,349.80894333140066,359.0614,352.28598089550553,357.43857
685,387.47098133915785,387.90424,386.6779569211137,378.96133,386.55009800281283,384.55386,387.8596442544505,383.81415,387.05771961781795,386.42734,386.07385095755524,381.35153,389.1701096775975,384.79053,386.5793648114547,382.84186,387.2085335639963,386.58255,385.34328796137856,383.51617
686,301.81461378920915,309.27322,301.003839498319,301.82523,301.1872511897765,306.0712,301.86727474437646,306.46332,301.5807837496726,308.06317,299.50475990955783,304.33194,300.9356949806841,303.61417,300.65013228397004,304.59058,301.24887657687566,306.3781,300.37058802390993,306.20334
687,325.9062807239314,330.2762,325.08239910808385,323.59616,324.5111512013812,327.11478,326.11926540935076,327.18713,325.2893729651789,328.23608,325.09970702960516,325.61536,324.3126050259537,326.58676,323.4272386180063,326.26602,322.8164061437383,327.19962,325.0805285105939,326.39047
688,403.4896168938246,401.47314,401.7671488415374,392.063,401.81308889359804,397.0608,402.2873290403262,399.14835,402.2418530279323,401.6262,402.833052827655,395.6922,402.63746546519815,400.51736,401.42713315140924,397.40076,402.3328383697006,400.8914,402.40411513624133,397.5785
689,395.11005900549077,400.3566,392.8577895433853,392.59903,393.96908731625564,394.15137,396.0928357916552,398.8077,392.89307320368255,397.54312,395.2868994324556,396.32605,396.6217783055161,399.44406,393.850097124531,397.93396,395.6098250980567,397.8128,395.4804578090033,398.22165
690,384.06517708591144,390.32864,384.60212006958363,381.09006,384.0274476605133,386.30905,384.014893120056,386.3772,384.85552406650976,388.24133,384.84639017835207,383.37418,385.37022331776535,388.32498,385.568295092121,385.93658,384.35396266914904,388.5225,385.18329944680124,385.16513
691,340.0112526864559,337.56668,340.6201594235725,329.22668,340.0831749013155,334.35306,340.63604581374955,334.4467,339.46187563077484,336.08072,337.53922463927495,332.74707,340.2404044837136,334.56302,339.58407482245104,333.78723,339.42485864092663,334.46918,340.99566113336766,333.8955
692,322.2400865272229,327.76028,322.92232616255126,320.51907,324.3300424222825,324.94498,322.90007491375644,324.73325,324.6967659366574,324.88983,325.27361734787473,322.48987,323.43322837573595,323.40155,323.2829824211845,322.9093,322.3462450236876,324.6377,323.82091133356164,323.2042
693,368.84501783807997,370.93408,369.31337444249914,361.39502,369.69308187690774,366.71106,368.92069944855956,367.52908,369.58503634555206,367.44644,367.79190530007423,364.68494,369.4037892423366,369.2736,368.8867712676865,368.22412,369.5422955852526,369.0025,369.92868917842895,365.54135
694,407.44161265121716,411.7941,407.2467650645617,400.78967,408.1987180361152,407.42957,406.88764473828087,408.49216,407.6138493601022,410.6637,406.9320980171094,405.54306,407.7415945889162,410.5977,408.4925077901903,407.69073,407.595523535714,410.5756,408.8877091728064,407.37253
695,404.2875784371779,406.2469,403.9713958967616,397.07895,405.139788351571,401.0206,403.9115514833907,402.61807,403.8121793455377,403.7432,402.8215105925688,399.5121,404.0191536135749,405.85953,405.3591622821056,402.6208,403.956706722528,404.2893,404.38904682204304,401.70023
696,396.8104257534411,400.88272,399.0547198083905,393.24237,398.2544899665112,396.37253,396.9433931864311,398.58524,397.72167099037364,399.01123,397.0030288605802,395.26212,395.91044472266316,400.54636,396.50236270010157,398.5143,396.8606703972539,400.0127,400.4723112711173,397.1334
697,392.5786473083252,399.6749,393.3865747596999,392.48257,391.3441828302324,395.3112,391.9344657237658,396.22034,392.05634150727116,398.15613,390.4251064716375,394.61002,391.8893365980357,397.6354,391.8706182996095,396.314,391.26705700167184,398.70004,394.14667435290244,396.2559
698,380.85094135238893,388.45352,382.57905980393787,380.16257,379.66184242161023,384.071,380.63318692476986,385.02158,381.14668596349964,386.6588,380.7659762426559,383.05618,381.87530685445233,385.89056,381.4558058499,384.2343,380.70157723687606,386.47873,381.8028421469638,384.32693
699,398.55383555986026,402.67523,398.3942324942234,394.84494,398.72922109163727,399.19623,396.23011785678773,398.70786,396.0903366711767,400.81708,399.8737833315462,395.90936,396.2972667329659,400.3875,396.5599831277705,398.11993,395.14635603289133,401.25406,394.95868037335293,397.17435
700,359.8925030629312,360.66708,360.04745333953286,351.3524,359.9674287875698,357.34006,360.1989762678483,357.49353,360.55571915008096,356.52942,359.74461607553076,355.5202,359.8133637049817,357.8713,358.7124724216127,355.03073,359.2580221495838,359.16318,360.32016047002753,357.5126
701,382.5193850624733,384.9008,384.04966429991805,377.53134,384.0226119551001,381.37292,384.6834733107325,381.37753,385.40440210757583,384.35367,384.18286298015477,379.07416,384.623089981617,383.51804,383.6599464896679,381.39883,383.5419867824561,384.342,384.23247904308136,379.3254
702,385.3194392752666,388.39142,383.2968013610036,379.43863,383.5861672236704,382.83163,384.4460866659732,383.85196,385.2289402774231,386.7625,384.05714335268425,381.05435,383.9141477092958,387.03732,382.3963860896187,383.91626,384.3784350892677,386.418,384.3444115641993,381.73773
703,385.5251829047294,389.17307,384.8813311889722,380.49146,384.3339336377758,383.86206,384.2751081936014,385.8561,383.46965239434843,385.99155,386.68895878216114,382.5575,385.27128353025836,387.7431,385.1570137493965,384.7751,385.45575351842274,387.44632,384.2545593907799,383.50696
704,401.0412171554291,406.299,404.70721474862756,397.16934,402.69680314988886,401.33426,401.59643617884876,402.4894,404.081983348615,403.73944,401.02668746702295,399.1781,403.01811464235783,406.04312,403.58802403962204,402.1394,404.56116369079257,404.84637,406.90999937981286,401.08353
705,359.639704029924,357.95663,357.76840851193646,349.4962,358.7557759126134,353.60837,359.59287713324494,354.44077,359.46845383132813,355.3172,358.8768088849923,351.81412,358.84578283158424,355.5825,358.61056168844146,353.3053,361.01743171689634,354.82187,359.6597410110391,353.77356
706,316.0485047668983,317.4063,315.2077958187555,308.36606,315.7761322832802,313.53308,316.98132907976066,313.06747,316.839850224742,314.2745,316.891882847628,312.16205,315.70881372178803,312.44443,314.6954554115665,312.93625,316.6076535871033,314.00504,315.4800230163286,313.70096
707,360.7639484989716,358.44046,361.4945631084588,350.59164,361.69108871950993,354.91473,360.3703792086994,356.3796,358.93872371539624,356.56604,360.1830166322531,353.55746,361.134569651014,356.18222,361.9535399909609,354.962,359.8202832190247,357.24832,360.69287262738106,355.12753
708,400.34310887308897,404.10333,399.5962997850631,398.06204,400.2522163418713,401.97263,399.90250062889174,400.77182,402.4542928148055,403.89746,404.1084481772403,398.31775,399.81060114059454,401.4388,400.3206745507275,400.83087,399.2618356140405,401.21658,399.603644192506,399.2853
709,296.299346202363,301.16592,295.4780804633526,292.8705,295.8277390990497,299.40945,296.32022805947844,298.22293,295.8573202224426,299.65662,292.27361884772904,295.19485,296.75601411304797,295.7313,295.8363847663671,296.26086,296.6670413151656,298.4791,294.4004019758176,296.94998
710,308.2834458865516,316.757,307.74285637527936,309.20746,307.81607352791707,313.26675,307.83230086214894,313.89667,307.108276574231,314.2349,306.45749909349314,311.6579,307.47546836285204,312.77103,307.0213348234385,312.43268,308.47673510132336,314.82654,307.2082185425131,312.87637
711,305.50775527536837,311.8277,306.11595291425596,303.9789,303.4984113126989,308.22122,304.865851936795,308.1947,305.9404960695185,309.24164,304.1414715393332,306.3498,304.89125764350575,307.3273,306.3449198693418,306.63794,306.25016992710493,309.45618,305.22282090891144,307.81564
712,351.2851837005856,355.29968,351.9179724967376,345.525,351.14865398018696,350.08536,351.6576611266506,351.0988,350.6987276017933,350.57913,351.7377789990327,348.85443,350.75134738853274,351.79538,350.24244255707254,350.23474,351.6415855139743,352.3851,352.3009380159754,350.02847
713,339.47147156085674,337.08044,338.509287000512,327.84738,340.4382275889792,333.7535,338.38904555477313,333.3999,337.60559577927836,335.2978,336.9442859684487,331.41827,340.1966593829502,333.4415,338.8986201193309,333.5912,338.5570561772157,333.7035,336.8063105214449,332.92786
714,363.5317803531911,358.06927,363.5544050234347,349.91104,363.69507669197895,354.62607,363.2647485715397,355.82663,362.6867631419562,356.10083,363.12430948708686,353.14658,363.05455001141524,355.65555,364.0865881096666,354.46744,362.5913952516316,356.99957,364.66812518637533,354.6967
715,351.2851837005856,355.62997,351.9179724967376,346.33124,351.14865398018696,350.95157,351.6576611266506,352.27493,350.6987276017933,351.47864,351.7377789990327,350.00665,350.75134738853274,352.66574,350.24244255707254,351.3899,351.6415855139743,353.77823,352.3009380159754,351.12805
716,309.4761934175706,311.50986,308.7981931594227,303.22617,309.00516988045786,308.32596,309.79833506962706,307.70944,309.5542140323768,308.34567,307.55904915575485,306.53778,310.1460652949134,306.63596,309.0307878209999,307.1272,310.07794261782254,307.93436,310.1763508585977,307.94586
717,401.65138863451136,404.7981,401.28104261681966,395.61276,399.97778213938636,399.54263,399.0916561618842,401.04172,400.0918340617857,402.75232,399.6682469884092,397.82068,399.7829987679986,404.11752,400.1746843663215,400.70026,399.19749151056993,402.73077,401.38358526819496,399.74997
718,320.9571411556344,323.94565,320.6391341111961,314.79633,321.3169498336745,319.7797,320.89656472117093,319.98807,320.12707658613505,320.81573,321.0437030274109,317.91907,320.6075540420834,319.02173,320.99029025752145,318.72906,320.07154831135944,321.25186,321.24915925979025,319.0129
719,362.98347302924094,363.8546,363.7061016915448,355.18567,363.197804709006,360.32877,363.7727425619006,361.5596,363.7416677745887,361.64145,362.9277100534765,359.36072,364.4220298004571,361.71646,363.7172629946857,359.88187,364.46642616744356,363.20203,364.06554745820824,360.8394
720,390.62104168747373,385.17697,388.9122405121905,378.27054,390.96538000111184,380.25748,391.5303314971939,381.44135,391.80361974152123,383.00012,391.83975424548424,378.87018,390.6329754050414,384.32587,389.88178732049926,381.34973,390.51876169362833,384.61942,389.6194813765614,379.02475
721,389.3087665976989,384.2941,389.2557923727987,378.02628,388.562423380764,379.6571,389.68608885962664,380.73312,388.3341837367416,382.63242,391.01701446317384,378.20676,388.8051321325847,383.71103,387.6683201089558,380.72113,389.2956399422734,384.02573,386.96676753212637,378.36325
722,395.34230308901186,401.36508,394.2202627844675,392.939,393.95275430630255,397.8475,395.0982044546339,399.1091,393.7697077108557,402.00153,393.8529996695145,396.14105,393.1828060374337,401.0657,395.3524629035455,398.13147,394.84305405067227,400.59616,394.7499603830309,397.74448
723,405.71462793955783,408.59256,406.7683050686482,398.8477,406.94002818290056,404.05334,405.17386018876226,405.4496,406.1379945336376,405.2149,406.09231294028984,402.41788,405.07623147136144,406.75967,405.8772730699586,404.28378,405.1168434773186,407.63715,406.5249973862528,404.15366
724,377.1759284989999,381.69058,376.4276470830877,373.65585,376.9345202889058,379.1733,377.0505855104283,378.33136,378.8643406575074,379.91614,379.892683799261,375.94556,375.6243880696325,379.7727,376.28897794678676,377.41266,377.7667883243552,381.19763,376.94597014806055,378.01196
725,398.35973767953186,402.51608,398.25865994161677,393.9021,398.8091901910994,397.4731,397.50903933907574,399.3323,394.8663322418961,401.97522,395.83129509102076,397.04333,397.4252823931833,401.63895,400.09095996778166,399.383,397.69293042179845,399.94403,397.7315339644894,398.5662
726,375.95300495324756,372.66254,376.7095562049278,363.97714,376.6992663746557,368.519,375.34587659229936,368.41818,376.0721269523225,370.30112,377.2119313501984,366.10333,372.3981113045266,370.101,376.05722850157207,367.2503,377.59255929097014,369.8935,376.91069321866803,368.0701
727,370.0336606632744,375.58652,370.594467945653,367.05222,370.3463413260979,372.6746,370.59956944669574,373.2129,372.91777728441116,374.56952,370.8745898286759,371.01428,370.6649787705244,374.32394,370.4871229626196,371.94623,370.42839582824143,375.1565,373.12816143820845,372.85483
728,305.9392020203761,311.5859,305.50719690227515,302.89215,305.8638465931977,307.1605,305.96536414602053,307.09088,305.39599607215393,308.38953,306.4894107540582,306.18964,305.77953383225724,306.70032,304.5377009745504,307.3623,305.4896572017011,308.3692,305.5874373359319,307.98398
729,352.0613252665483,359.042,352.9773484923231,350.20102,353.24956506017236,354.91037,352.68021057278656,356.3383,352.23100682996113,355.8997,351.2302421852424,353.9955,351.7789288508496,356.3076,352.3752295830689,354.9713,353.6896512348316,357.885,353.7626262856294,355.3398
730,325.9265275503218,333.26102,325.43049016895793,325.26553,326.03853691026154,328.75696,325.453983592317,329.42307,326.4035021719752,330.37695,326.16033540581503,327.4707,325.78446793896353,329.17795,326.42054839655907,327.91,326.0726969720939,330.13962,325.00183920409853,329.30267
731,388.0682961329363,391.00876,388.81218474557096,381.6833,388.7016948644558,386.5125,388.2551617612254,386.67514,388.98780788706733,387.607,387.9675897966442,383.54175,390.79637470391776,388.50342,390.1234351260134,386.0484,387.92611527857076,388.69815,388.75609818867747,385.7255
732,348.93342270011595,346.70392,345.75813163693357,337.2904,346.01471923582756,340.95703,347.33653475767073,341.9546,345.8357924265623,341.7818,347.79602928126957,339.9801,349.3522122773952,342.53476,345.6234333570256,341.31232,346.52274742135,342.7515,345.5561355968373,341.1089
733,388.43877339142256,393.68625,388.54021836667914,384.9814,387.9436356852475,388.73746,388.93548368330147,389.90204,388.4347025226683,389.27963,386.7560040879275,387.25723,389.9822356272717,392.07086,387.54100881542445,389.743,389.1683582536243,392.54257,388.33524548236625,388.82846
734,392.717460626651,393.18994,390.3454342131027,384.21262,391.9054705492617,388.8512,394.3746913947848,389.87582,394.6186955520759,391.9137,394.1276465603755,386.92798,389.5041527264256,392.10184,392.6514445889523,388.87067,389.43452906751617,392.00742,390.39350170181996,388.0784
735,378.1170269570865,382.75,378.7596513844873,375.39212,378.2241546550299,379.4877,377.5625381449862,378.20126,378.09931377263996,379.9901,378.3915326258802,376.23422,375.9928787555588,380.57462,378.5748841129033,379.51825,379.93527431509233,380.04105,381.27620063302146,378.19797
736,359.2374153124617,367.72452,359.6161166961859,358.12582,359.34051795302537,363.91824,360.4103005140984,363.8134,360.09702093416524,363.59805,359.19580474324215,361.71616,359.23128477606014,364.49945,358.16162803147745,361.4073,358.55711626602545,365.79468,360.0237717522328,363.6397
737,405.7145240981641,408.4081,407.7757327017023,400.4766,407.7849059013732,403.6425,406.76460302793964,407.15558,404.11262396912815,406.7118,407.61498091530814,405.25427,406.4181971592036,408.56985,406.12648972839366,405.5807,404.94873059722744,408.05203,407.25101627553084,407.15
